SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Multi-Family (2-4 Unit),9415 Peach St,Oakland,CA,94603,549900,6,5,Oakland,2559,3500,1938,6,Garage,13,Active,,,,,549900,7/25/13,385000,http://www.redfin.com/CA/Oakland/9415-Peach-St-94603/home/1775782,East Bay Regional Data (EBRD),40730266,Century 21 Realty Alliance Fine Homes and Estates,N,Y,37.7513094,-122.1628891,FALSE
MLS Listing,Single Family Residential,4532 PAMPAS Ave,Oakland,CA,94619,399000,2,1,Laurel,927,3159,1928,1,Garage,13,Active,,,,,399000,,,http://www.redfin.com/CA/Oakland/4532-Pampas-Ave-94619/home/1196128,East Bay Regional Data (EBRD),40730279,RED OAK REALTY,N,Y,37.7873782,-122.188804,FALSE
MLS Listing,Single Family Residential,560 KENMORE Ave,Oakland,CA,94610,849000,2,1,Crocker Hghlands,1362,3108,1923,1,Garage,13,Active,,,,,849000,12/17/07,715000,http://www.redfin.com/CA/Oakland/560-Kenmore-Ave-94610/home/526769,East Bay Regional Data (EBRD),40730289,PACIFIC UNION INTERNATIONAL,N,Y,37.8155831,-122.2398027,FALSE
MLS Listing,Single Family Residential,5969 SHERWOOD Dr,Oakland,CA,94611,739000,3,2,Montclair,1709,6016,1939,1,Garage,13,Active,,,,,739000,1/24/12,328651,http://www.redfin.com/CA/Oakland/5969-Sherwood-Dr-94611/home/1946857,East Bay Regional Data (EBRD),40730300,RED OAK REALTY,N,Y,37.8401548,-122.2146399,FALSE
MLS Listing,Single Family Residential,1624 Wellington St,Oakland,CA,94602,625000,2,1,Glenview,896,2408,1925,1,Garage,13,Active,,,,,625000,,,http://www.redfin.com/CA/Oakland/1624-Wellington-St-94602/home/536082,East Bay Regional Data (EBRD),40730328,WELLS & BENNETT REALTORS,N,Y,37.8057525,-122.217753,FALSE
MLS Listing,Single Family Residential,269 Sequoyah View Dr,Oakland,CA,94605,795000,3,3,Sequoyah Heights,2728,9600,1964,2,Garage,12,Active,,,,,795000,6/30/06,899000,http://www.redfin.com/CA/Oakland/269-Sequoyah-View-Dr-94605/home/1914451,East Bay Regional Data (EBRD),40730348,Real Home Srvcs & Solutions,N,Y,37.759705,-122.140844,FALSE
MLS Listing,Single Family Residential,6308 HILLMONT Dr,Oakland,CA,94605,599000,3,2.5,Millsmont Area,1659,5671,1925,2,Garage,12,Active,,,,,599000,12/13/04,436000,http://www.redfin.com/CA/Oakland/6308-Hillmont-Dr-94605/home/563960,East Bay Regional Data (EBRD),40730351,PACIFIC UNION INTERNATIONAL,N,Y,37.778668,-122.172632,FALSE
MLS Listing,Single Family Residential,12060 BROADWAY Ter,Oakland,CA,94611,1150000,3,2,Montclair,2188,5865,1937,1,Garage,12,Active,,,,,1150000,9/24/11,749000,http://www.redfin.com/CA/Oakland/12060-Broadway-Ter-94611/home/2000849,East Bay Regional Data (EBRD),40730360,PACIFIC UNION INTERNATIONAL,N,Y,37.842127,-122.214846,FALSE
MLS Listing,Condo/Coop,1007 41ST St #312,Oakland,CA,94608,429000,1,1,Nobe,969,,2005,1,Garage,12,Active,,,,,429000,9/25/11,133000,http://www.redfin.com/CA/Oakland/1007-41st-St-94608/unit-312/home/12115030,East Bay Regional Data (EBRD),40730364,CALDECOTT PROPERTIES,N,Y,37.8319544,-122.277382,FALSE
MLS Listing,Single Family Residential,8017 CREST Ave,Oakland,CA,94605,489000,2,1,King Estates,1126,11422,1950,2,Garage,12,Active,,,,,489000,8/25/10,350000,http://www.redfin.com/CA/Oakland/8017-Crest-Ave-94605/home/1702849,East Bay Regional Data (EBRD),40730365,BAY SOTHEBYS INT'L REALTY,N,Y,37.766971,-122.158679,FALSE
MLS Listing,Single Family Residential,4481 MORAGA Ave,Oakland,CA,94611,898000,3,2,Piedmont Avenue,1868,4995,1926,2,Garage,12,Active,,,,,898000,7/16/13,740000,http://www.redfin.com/CA/Piedmont/4481-Moraga-Ave-94611/home/529222,East Bay Regional Data (EBRD),40730367,THE GRUBB COMPANY,N,Y,37.830165,-122.244008,FALSE
MLS Listing,Single Family Residential,4981 FAIRFAX Ave,Oakland,CA,94601,499000,2,1,Oakland,1116,2450,1929,0,,12,Active,3/12/16,14:00,16:00,,499000,6/19/02,262000,http://www.redfin.com/CA/Oakland/4981-Fairfax-Ave-94601/home/944339,East Bay Regional Data (EBRD),40730372,BETTER HOMES REALTY/MCARTHR,N,Y,37.776956,-122.201873,FALSE
MLS Listing,Single Family Residential,2867 82ND Ave,Oakland,CA,94605,518000,3,2,Oakland,1955,4646,1939,1,Garage,12,Active,,,,,518000,6/30/04,423000,http://www.redfin.com/CA/Oakland/2867-82nd-Ave-94605/home/1817326,East Bay Regional Data (EBRD),40730386,BAY SOTHEBYS INT'L REALTY,N,Y,37.763465,-122.163861,FALSE
MLS Listing,Single Family Residential,9001 D St,OAKLAND,CA,94603,399900,3,1,OAKLAND,1248,3685,1983,1,Garage,12,Active,,,,Sign in to see,,3/26/02,240000,http://www.redfin.com/CA/Oakland/9001-D-St-94603/home/1911069,MLSListings Inc. (MLSLI),ML81562505,Elite Realty Services,N,Y,37.747263,-122.179754,FALSE
MLS Listing,Condo/Coop,500 Vernon #310,Oakland,CA,94610,495000,2,2,Grand Lake,1191,,1974,1,Garage,12,Active,,,,,495000,11/4/99,181000,http://www.redfin.com/CA/Oakland/500-Vernon-St-94610/unit-310/home/526405,East Bay Regional Data (EBRD),40730411,COLDWELL BANKER RESIDENTIAL,N,Y,37.8176783,-122.2503778,FALSE
MLS Listing,Condo/Coop,574 48th St #402,Oakland,CA,94609,479000,2,1,Temescal,925,1,2008,1,Garage,12,Active,,,,,479000,11/1/07,499000,http://www.redfin.com/CA/Oakland/574-48th-St-94609/unit-402/home/12116409,East Bay Regional Data (EBRD),40730415,LAWTON ASSOCIATES,N,Y,37.835551,-122.264708,FALSE
MLS Listing,Vacant Land,0 Grandview Dr (Unable to map),Oakland,CA,94705,675000,,,Claremont Hills,,16200,,1,Garage,12,Active,,,,,675000,,,http://www.redfin.com/CA/Oakland/Grand-View-Dr-Unknown/home/103975084,East Bay Regional Data (EBRD),40730413,"BAY TOWN BROKERS, INC.",N,Y,,,FALSE
MLS Listing,Vacant Land,0 Grandview Dr (Unable to map),Oakland,CA,94705,675000,,,Oakland,,15712,,1,Garage,12,Active,,,,,675000,12/30/13,175000,http://www.redfin.com/CA/Oakland/View-St-94611/home/28698445,East Bay Regional Data (EBRD),40730414,"BAY TOWN BROKERS, INC.",N,Y,,,FALSE
MLS Listing,Condo/Coop,1 EMBARCADERO #164,Oakland,CA,94607,339000,1,1,Jack London Sq,476,,1974,1,Garage,12,Active,,,,,339000,,,http://www.redfin.com/CA/Oakland/1-Embarcadero-94607/unit-164/home/103971885,East Bay Regional Data (EBRD),40730449,CALDECOTT PROPERTIES,N,Y,37.791023,-122.2683102,FALSE
MLS Listing,Condo/Coop,7 EMBARCADERO #109,Oakland,CA,94607,369000,1,1,Jack London Sq,668,,1974,1,Garage,12,Active,,,,,369000,,,http://www.redfin.com/CA/Oakland/7-Embarcadero-94607/unit-109/home/103971886,East Bay Regional Data (EBRD),40730451,CALDECOTT PROPERTIES,N,Y,37.7913094,-122.2686598,FALSE
MLS Listing,Single Family Residential,3390 Dwight Way,Berkeley,CA,94704,1650000,5,4,Berkeley/Albany,3480,13220,1986,4,,12,Active,,,,,1650000,12/9/04,910000,http://www.redfin.com/CA/Berkeley/3390-Dwight-Way-94704/home/1947011,San Francisco Association of Realtors (SFARMLS),442605,Vanguard Properties,N,Y,37.868479,-122.242952,FALSE
MLS Listing,Multi-Family (2-4 Unit),1829 73rd Ave,Oakland,CA,94621-2823,385000,3,3,Oakland,1792,2670,1924,1,Garage,12,Active,,,,,385000,11/10/04,320000,http://www.redfin.com/CA/Oakland/1829-73rd-Ave-94621/home/21857385,East Bay Regional Data (EBRD),40730487,Genesis Real Estate,N,Y,37.7620829,-122.183325,FALSE
MLS Listing,Single Family Residential,495 EL PASEO Dr,Oakland,CA,94603,275000,3,1,Sobrante Park,992,6136,1944,1,Garage,12,Active,,,,,275000,5/17/73,17200,http://www.redfin.com/CA/Oakland/495-El-Paseo-Dr-94603/home/1843656,East Bay Regional Data (EBRD),40730491,CHOICE REALTY,N,Y,37.728646,-122.177783,FALSE
MLS Listing,Condo/Coop,1 Lakeside Dr #521,Oakland,CA,94612,998000,2,2,Oakland,1349,,2001,2,,11,Active,,,,,998000,11/30/06,679000,http://www.redfin.com/CA/Oakland/1-Lakeside-Dr-94612/unit-521/home/1238413,San Francisco Association of Realtors (SFARMLS),442609,Vanguard Properties,N,Y,37.8042136,-122.2615013,FALSE
MLS Listing,Single Family Residential,3967 BURCKHALTER Ave,Oakland,CA,94605,495500,2,1,Oakland Hills,1038,10950,1924,0,,11,Active,,,,,495500,7/31/95,124000,http://www.redfin.com/CA/Oakland/3967-Burckhalter-Ave-94605/home/2029824,East Bay Regional Data (EBRD),40730535,Fisher Realtors,N,Y,37.775424,-122.167682,FALSE
MLS Listing,Single Family Residential,4030 Penniman,Oakland,CA,94619,389000,2,1,Allendale,812,2614,1925,0,,11,Active,,,,,389000,4/9/97,95000,http://www.redfin.com/CA/Oakland/4030-Penniman-Ave-94619/home/550570,East Bay Regional Data (EBRD),40730536,RED OAK REALTY,N,Y,37.7859251,-122.2021168,FALSE
MLS Listing,Single Family Residential,6575 SIMSON St,Oakland,CA,94605,649000,3,2,Chimes Terrace,1788,15096,1952,1,Garage,11,Active,,,,,649000,,,http://www.redfin.com/CA/Oakland/6575-Simson-St-94605/home/1775113,East Bay Regional Data (EBRD),40730544,"CHARLES KELLUM, BROKER",N,Y,37.775407,-122.174056,FALSE
MLS Listing,Single Family Residential,872 37TH St,Oakland,CA,94608,450000,3,1.5,Emeryville Borde,1340,5180,1910,0,,11,Active,,,,,450000,,,http://www.redfin.com/CA/Oakland/872-37th-St-94608/home/527562,East Bay Regional Data (EBRD),40730547,BHHS DRYSDALE PROPERTIES,N,Y,37.827303,-122.273987,FALSE
MLS Listing,Condo/Coop,200 2ND St #210,Oakland,CA,94607,575000,1,1,Jack London Sq,759,,2006,1,Garage,11,Active,,,,,575000,1/23/07,488000,http://www.redfin.com/CA/Oakland/200-2nd-St-94607/unit-210/home/12116120,East Bay Regional Data (EBRD),40730554,EAST BAY MODERN REAL ESTATE,N,Y,37.794118,-122.270692,FALSE
MLS Listing,Multi-Family (2-4 Unit),4422 Macarthur Blvd,Oakland,CA,94619,650000,,,Oakland,1668,4880,1924,30,Garage,10,Active,3/12/16,10:00,12:00,,650000,,,http://www.redfin.com/CA/Oakland/4422-MacArthur-Blvd-94619/home/550104,East Bay Regional Data (EBRD),40730573,BHHS Drysdale Properties,N,Y,37.786433,-122.193386,FALSE
MLS Listing,Multi-Family (2-4 Unit),7401 Hillside St,Oakland,CA,94605,414889,4,3,Oakland,1622,2108,1960,4,Garage,10,Active,,,,,414889,,,http://www.redfin.com/CA/Oakland/7401-Hillside-St-94605/home/813093,East Bay Regional Data (EBRD),40730574,REAL ESTATE EBROKER INC.,N,Y,37.7674791,-122.1727993,FALSE
MLS Listing,Single Family Residential,1538 48TH Ave,Oakland,CA,94601,319000,3,1,East Oakland,1141,4998,1924,1,Garage,9,Active,,,,3/7/16,378000,11/26/75,22000,http://www.redfin.com/CA/Oakland/1538-48th-Ave-94601/home/618231,East Bay Regional Data (EBRD),40730609,HEARTS REALTY,N,Y,37.771539,-122.208135,FALSE
MLS Listing,Single Family Residential,2626 35TH Ave,Oakland,CA,94619,399000,3,1.5,Allendale,1164,3230,1923,1,Garage,9,Active,,,,3/4/16,429000,7/24/09,140000,http://www.redfin.com/CA/Oakland/2626-35th-Ave-94619/home/552254,East Bay Regional Data (EBRD),40730647,Optima Real Estate,N,Y,37.788169,-122.209605,FALSE
MLS Listing,Condo/Coop,150 PEARL St #125,Oakland,CA,94611,399000,2,1,Oakland,917,999,1973,1,Garage,9,Active,3/13/16,14:00,16:30,,399000,1/18/89,72000,http://www.redfin.com/CA/Oakland/150-Pearl-St-94611/unit-125/home/1980980,East Bay Regional Data (EBRD),40730690,BHG HIGHLAND PARTNERS,N,Y,37.817639,-122.254992,FALSE
MLS Listing,Single Family Residential,1466 AUSEON Ave,Oakland,CA,94621,214900,2,1,E Oakland,1177,4200,1925,0,,9,Active,,,,,214900,2/24/05,385000,http://www.redfin.com/CA/Oakland/1466-Auseon-Ave-94621/home/1817371,East Bay Regional Data (EBRD),40730691,EQUITY CAPITAL REAL ESTATE,N,Y,37.75276,-122.174724,FALSE
MLS Listing,Condo/Coop,200 CALDECOTT Ln #120,Oakland,CA,94618,380000,1,1,Parkwoods,728,,1996,1,Garage,8,Active,,,,,380000,1/14/00,182000,http://www.redfin.com/CA/Oakland/200-Caldecott-Ln-94618/unit-120/home/1190408,East Bay Regional Data (EBRD),40730724,Kropa Realty,N,Y,37.8563926,-122.2199093,FALSE
MLS Listing,Vacant Land,11388 Lochard St,OAKLAND,CA,94605,329000,,,OAKLAND,,43560,,0,,8,Active,,,,Sign in to see,,,,http://www.redfin.com/CA/Oakland/11388-Lochard-St-94605/home/17518809,MLSListings Inc. (MLSLI),ML81562978,Blue Key Equities,N,Y,37.7448184,-122.1292941,FALSE
MLS Listing,Single Family Residential,2268 ARROWHEAD Dr,Oakland,CA,94611,1200000,3,4.5,Montclair,4351,6893,2005,2,Garage,8,Active,,,,,1200000,6/5/07,1100000,http://www.redfin.com/CA/Oakland/2268-Arrowhead-Dr-94611/home/1497539,East Bay Regional Data (EBRD),40730768,REDFIN,N,Y,37.836175,-122.189167,FALSE
MLS Listing,Condo/Coop,3611 Majestic Ave,Oakland,CA,94605,399999,3,2.5,Oakland,1363,6235,1990,1,Garage,8,Active,3/12/16,13:00,16:00,,399999,1/26/12,120000,http://www.redfin.com/CA/Oakland/3611-Majestic-Ave-94605/home/1141758,East Bay Regional Data (EBRD),40730776,Goodview Financial & R.E.,N,Y,37.7792583,-122.1797648,FALSE
MLS Listing,Multi-Family (2-4 Unit),5660 Market St,Oakland,CA,94608,1050000,4,3,Market,3982,5797,1960,2,Garage,8,Active,,,,,1050000,,,http://www.redfin.com/CA/Oakland/5660-Market-St-94608/home/50268508,East Bay Regional Data (EBRD),40730783,Sura Real Estate,N,Y,37.8411085,-122.2740581,FALSE
MLS Listing,Multi-Family (2-4 Unit),5725-5727 Gaskill St,Oakland,CA,94608,950000,,,Oakland,3166,4000,1899,5,,8,Active,,,,,950000,,,http://www.redfin.com/CA/Oakland/5727-Gaskill-St-94608/home/1421716,San Francisco Association of Realtors (SFARMLS),442680,,N,Y,37.841167,-122.28099,FALSE
MLS Listing,Single Family Residential,1836 68TH Ave,Oakland,CA,94621,179500,1,1,East Oakland,614,2500,1925,1,Garage,8,Active,,,,,179500,2/7/79,13000,http://www.redfin.com/CA/Oakland/1836-68th-Ave-94621/home/2036614,East Bay Regional Data (EBRD),40730812,VALVA REALTY COMPANY,N,Y,37.764369,-122.186351,FALSE
MLS Listing,Single Family Residential,5609 MORAGA Ave,Oakland,CA,94611,988000,3,2,Montclair,1814,48351,1976,2,Garage,8,Active,3/13/16,14:00,16:30,,988000,12/10/11,635500,http://www.redfin.com/CA/Piedmont/5609-Moraga-Ave-94611/home/607661,East Bay Regional Data (EBRD),40730841,RED OAK REALTY,N,Y,37.830041,-122.221997,FALSE
MLS Listing,Single Family Residential,4337 ARDEN Pl,Oakland,CA,94602,699950,2,2,Oakmore,1669,3526,1949,2,Garage,8,Active,,,,,699950,,,http://www.redfin.com/CA/Oakland/4337-Arden-Pl-94602/home/1030948,East Bay Regional Data (EBRD),40730845,Litvinchuk Real Estate,N,Y,37.81201,-122.212088,FALSE
MLS Listing,Single Family Residential,409 105TH Ave,Oakland,CA,94603,298000,2,1,East Oakland,1076,4018,1949,1,Garage,8,Active,,,,,298000,12/31/15,205000,http://www.redfin.com/CA/Oakland/409-105th-Ave-94603/home/592223,East Bay Regional Data (EBRD),40730853,"STAN HICKS, BROKER",N,Y,37.7297629,-122.1805916,FALSE
MLS Listing,Multi-Family (2-4 Unit),2006 E 29th St,Oakland,CA,94606,798000,6,4,Oakland,3242,5320,1922,4,Garage,8,Active,,,,,798000,5/7/90,115000,http://www.redfin.com/CA/Oakland/2006-E-29th-St-94606/home/834387,East Bay Regional Data (EBRD),40730852,EXPRESS HOME FUNDING,N,Y,37.796994,-122.229122,FALSE
MLS Listing,Single Family Residential,5927 MARSHALL St,Oakland,CA,94608,599000,3,2,Golden Gate,1143,3848,1919,1,Garage,7,Active,3/13/16,14:00,16:00,,599000,4/2/14,549900,http://www.redfin.com/CA/Oakland/5927-Marshall-St-94608/home/532080,East Bay Regional Data (EBRD),40730875,ALAIN PINEL REALTORS,N,Y,37.842786,-122.284947,FALSE
MLS Listing,Single Family Residential,6151 SHATTUCK Ave,Oakland,CA,94609,689000,2,1,Berkeley,1088,3008,1923,0,,7,Active,3/12/16,14:00,16:00,,689000,10/22/15,460000,http://www.redfin.com/CA/Oakland/6151-Shattuck-Ave-94609/home/1936289,East Bay Regional Data (EBRD),40730881,BETTER HOMES REALTY/MCARTHR,N,Y,37.847406,-122.265732,FALSE
MLS Listing,Single Family Residential,16030 BROADWAY Ter,Oakland,CA,94611,1695000,5,6,Montclair,4505,6489,1999,2,Garage,7,Active,3/13/16,14:00,16:30,,1695000,6/7/13,1575000,http://www.redfin.com/CA/Oakland/16030-Broadway-Ter-94611/home/1387280,East Bay Regional Data (EBRD),40730892,THE GRUBB COMPANY,N,Y,37.847435,-122.214655,FALSE
MLS Listing,Single Family Residential,3530 66TH Ave,Oakland,CA,94605,575000,3,2.5,Millsmont Area,1561,4104,1938,1,Garage,7,Active,3/13/16,14:00,16:30,,575000,6/9/11,300000,http://www.redfin.com/CA/Oakland/3530-66th-Ave-94605/home/2005431,East Bay Regional Data (EBRD),40730923,BERKELEY HILLS REALTY,N,Y,37.77365,-122.175845,FALSE
MLS Listing,Single Family Residential,580 56TH St,Oakland,CA,94609,689000,2,2,Idora Park,,3828,1931,1,Garage,7,Active,3/13/16,14:00,16:00,,689000,11/13/09,385000,http://www.redfin.com/CA/Oakland/580-56th-St-94609/home/530128,East Bay Regional Data (EBRD),40730927,RED OAK REALTY,N,Y,37.841465,-122.264133,FALSE
MLS Listing,Single Family Residential,2715 67th Ave,Oakland,CA,94605,265000,2,1,Havenscourt,740,2500,1924,1,Garage,7,Active,3/13/16,14:00,16:00,,265000,,,http://www.redfin.com/CA/Oakland/2715-67th-Ave-94605/home/570746,East Bay Regional Data (EBRD),40730928,HARBOR BAY REALTY,N,Y,37.768704,-122.181802,FALSE
MLS Listing,Single Family Residential,11212 ELVESSA St,Oakland,CA,94605,1099000,5,5,Chabot Highlands,4192,37794,1945,1,Garage,7,Active,3/13/16,14:00,17:00,,1099000,,,http://www.redfin.com/CA/Oakland/11212-Elvessa-St-94605/home/598349,East Bay Regional Data (EBRD),40730945,COLDWELL BANKER RESIDENTIAL,N,Y,37.748397,-122.126065,FALSE
MLS Listing,Single Family Residential,6919 SNAKE Rd,Oakland,CA,94611-1358,849000,4,2,Montclair,1696,9516,1962,2,Garage,7,Active,3/12/16,14:00,17:00,,849000,,,http://www.redfin.com/CA/Oakland/6919-Snake-Rd-94611/home/1975731,East Bay Regional Data (EBRD),40730955,COLDWELL BANKER RESIDENTIAL,N,Y,37.836243,-122.202374,FALSE
MLS Listing,Single Family Residential,205 SHERIDAN Rd,Oakland,CA,94618,1395000,4,3.5,Upper Rockridge,3380,6000,2009,2,Garage,7,Active,3/10/16,10:00,13:00,,1395000,5/23/15,1425000,http://www.redfin.com/CA/Oakland/205-Sheridan-Rd-94618/home/22698062,East Bay Regional Data (EBRD),40730958,COLDWELL BANKER RESIDENTIAL,N,Y,37.839186,-122.224306,FALSE
MLS Listing,Single Family Residential,23 OBSERVATION Pl,Oakland,CA,94611,1650000,4,3.5,Montclair,3363,5306,2001,2,Garage,7,Active,3/13/16,14:00,16:30,,1650000,5/23/13,1395000,http://www.redfin.com/CA/Oakland/23-Observation-Pl-94611/home/1941524,East Bay Regional Data (EBRD),40730960,PACIFIC UNION INTERNATIONAL,N,Y,37.8488123,-122.2033822,FALSE
MLS Listing,Single Family Residential,2832 Atwell Ave,Oakland,CA,94601-2708,499000,3,2,Fruitvale,1229,5000,1907,0,,7,Active,,,,,499000,1/3/12,181000,http://www.redfin.com/CA/Oakland/2832-Atwell-Ave-94601/home/550383,East Bay Regional Data (EBRD),40730974,BHHS Drysdale Properties,N,Y,37.790638,-122.216412,FALSE
MLS Listing,Vacant Land,2317 82nd Ave,Oakland,CA,94605,99000,,,Oakland,,4206,,1,Garage,7,Active,,,,,99000,9/23/05,85000,http://www.redfin.com/CA/Oakland/2317-82nd-Ave-94605/home/11911775,East Bay Regional Data (EBRD),40730963,East Bay Modern Real Estate,N,Y,37.761266,-122.168493,FALSE
MLS Listing,Single Family Residential,9318 Walnut St,Oakland,CA,94603,730000,7,4,Oakland,2880,12000,1944,10,,7,Active,,,,,730000,12/30/99,182000,http://www.redfin.com/CA/Oakland/9318-Walnut-St-94603/home/593783,California Real Estate Technology Services (CARETS),MC16043841,Realty Executives Of Merced,N,Y,37.748845,-122.170436,FALSE
MLS Listing,Townhouse,37 BINNACLE Hl,Oakland,CA,94618,995000,2,2,Hiller Highlands,1625,1740,1993,2,Garage,7,Active,,,,,995000,2/14/01,554500,http://www.redfin.com/CA/Oakland/37-Binnacle-Hl-94618/home/1889378,East Bay Regional Data (EBRD),40730976,Pacific Union International,N,Y,37.8529694,-122.2274195,FALSE
MLS Listing,Townhouse,1020 61st St,Oakland,CA,94608,625000,2,1.5,Nobe,932,6000,1910,0,,7,Active,3/13/16,14:00,16:30,,625000,3/10/14,460000,http://www.redfin.com/CA/Oakland/1020-61st-St-94608/home/52509585,East Bay Regional Data (EBRD),40730988,THE GRUBB CO. INC.,N,Y,37.8444345,-122.2804335,FALSE
MLS Listing,Single Family Residential,5531 MERRIEWOOD Dr,Oakland,CA,94611,829000,3,2,Montclair,1626,5673,1928,0,,7,Active,,,,,829000,8/30/00,395000,http://www.redfin.com/CA/Oakland/5531-Merriewood-Dr-94611/home/1856711,East Bay Regional Data (EBRD),40730999,THE GRUBB COMPANY,N,Y,37.838108,-122.211142,FALSE
MLS Listing,Single Family Residential,4701 DUNKIRK Ave,Oakland,CA,94605,705000,3,2,Grass Valley,1792,8000,1955,2,Garage,7,Active,3/13/16,13:00,16:00,,705000,,,http://www.redfin.com/CA/Oakland/4701-Dunkirk-Ave-94605/home/599307,East Bay Regional Data (EBRD),40731007,The Gregori Group,N,Y,37.7532234,-122.1260726,FALSE
MLS Listing,Single Family Residential,5359 Belgrave Pl,Oakland,CA,94618,975000,3,1,Oakland,1477,5000,1923,2,Garage,7,Active,3/10/16,10:00,13:00,,975000,,,http://www.redfin.com/CA/Oakland/5359-Belgrave-Pl-94618/home/1946671,San Francisco Association of Realtors (SFARMLS),441765,Climb Real Estate,N,Y,37.837921,-122.248436,FALSE
MLS Listing,Single Family Residential,1 KIMBERLEY Ct,Oakland,CA,94611,849000,3,2,Piedmont Pines,1502,5475,1948,2,Garage,7,Active,,,,,849000,4/9/14,857000,http://www.redfin.com/CA/Oakland/1-Kimberley-Ct-94611/home/1509923,East Bay Regional Data (EBRD),40731027,PACIFIC UNION INTERNATIONAL,N,Y,37.825629,-122.1938988,FALSE
MLS Listing,Single Family Residential,8106 HILLSIDE St,Oakland,CA,94605,389000,3,2,Eastmont,1202,3648,1925,1,Garage,7,Active,,,,,389000,11/25/15,246100,http://www.redfin.com/CA/Oakland/8106-Hillside-St-94605/home/1798765,East Bay Regional Data (EBRD),40731031,ERA MICHAEL JAMES CO.,N,Y,37.76208,-122.167811,FALSE
MLS Listing,Vacant Land,1940 Arrowhead Dr,Oakland,CA,94611,248000,,,Oakland,,8099,,1,Garage,7,Active,,,,,248000,12/14/04,117000,http://www.redfin.com/CA/Oakland/1940-Arrowhead-Dr-94611/home/22725909,East Bay Regional Data (EBRD),40731049,RED OAK REALTY,N,Y,37.83766,-122.192335,FALSE
MLS Listing,Single Family Residential,2839 75TH Ave,Oakland,CA,94605,399000,3,1,Eastmont Hills,1256,3600,1931,1,Garage,7,Active,3/13/16,14:00,16:00,,399000,,,http://www.redfin.com/CA/Oakland/2839-75th-Ave-94605/home/1001177,East Bay Regional Data (EBRD),40731051,BETTER HOMES REALTY/MCARTHR,N,Y,37.769004,-122.170418,FALSE
MLS Listing,Single Family Residential,3227 STORER Ave,Oakland,CA,94619,675000,3,2,Maxwell  Park,1448,3942,1949,1,Garage,7,Active,3/13/16,12:00,16:30,,675000,8/31/98,135000,http://www.redfin.com/CA/Oakland/3227-Storer-Ave-94619/home/1516958,East Bay Regional Data (EBRD),40731064,BHG HIGHLAND PARTNERS,N,Y,37.7845404,-122.1960747,FALSE
MLS Listing,Single Family Residential,268 SHERIDAN Rd,Oakland,CA,94618,1399000,6,4.5,Upper Rockridge,4862,6101,1993,2,Garage,6,Active,3/13/16,14:00,17:00,,1399000,6/6/01,907000,http://www.redfin.com/CA/Oakland/268-Sheridan-Rd-94618/home/1363672,East Bay Regional Data (EBRD),40731074,MCGUIRE REAL ESTATE,N,Y,37.838382,-122.222985,FALSE
MLS Listing,Single Family Residential,369 MACARTHUR Blvd,Oakland,CA,94610,600000,5,3,Adams Point,1821,5960,1910,0,,6,Active,3/12/16,14:00,16:00,,600000,,,http://www.redfin.com/CA/Oakland/369-MacArthur-Blvd-94610/home/1234276,East Bay Regional Data (EBRD),40731083,BHG MASON MCDUFFIE REAL ESTATE,N,Y,37.812093,-122.2508002,FALSE
MLS Listing,Condo/Coop,700 CANYON OAKS Dr Unit G,Oakland,CA,94605,335000,1,1,Oakland Hills,815,,1988,1,Garage,6,Active,3/13/16,14:00,16:30,,335000,3/30/12,104900,http://www.redfin.com/CA/Oakland/700-Canyon-Oaks-Dr-94605/unit-G/home/1820945,East Bay Regional Data (EBRD),40731089,RED OAK REALTY,N,Y,37.773552,-122.144195,FALSE
MLS Listing,Single Family Residential,1320 99TH Ave,Oakland,CA,94603,389000,3,1.5,International St,1308,3760,1945,2,Garage,6,Active,,,,,389000,8/12/09,76000,http://www.redfin.com/CA/Oakland/1320-99th-Ave-94603/home/586697,East Bay Regional Data (EBRD),40731096,Marvel Realty,N,Y,37.742894,-122.171026,FALSE
MLS Listing,Townhouse,3155 Cuthbert,Oakland,CA,94602-2725,430000,2,1.5,Fruitvale Area,1073,6802,1985,0,,6,Active,3/13/16,14:00,16:00,,430000,4/7/06,313000,http://www.redfin.com/CA/Oakland/3155-Cuthbert-Ave-94602/home/834758,East Bay Regional Data (EBRD),40731103,"HOWARD KEES, BROKER",N,Y,37.794126,-122.214514,FALSE
MLS Listing,Single Family Residential,2206 E 20TH St,Oakland,CA,94606,299000,2,2.5,San Antonio Park,1898,3750,1908,1,Garage,6,Active,,,,,299000,6/5/13,47727,http://www.redfin.com/CA/Oakland/2206-E-20th-St-94606/home/1802237,East Bay Regional Data (EBRD),40731133,MI CASA REALTY,N,Y,37.788781,-122.233471,FALSE
